"datetime","tempmax","tempmin","humidity","precip","windspeed","AcresBurned","Cause","Fatalities","StructureDam","fire","StructureDest.","StructureDam.","FirePersonnelDeath","CivilDeath"
"2014-06-18",32.9,14,32.7,0,20.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-19",32.9,14,36.6,0,15.3,400,"DEBRIS BURNING",0,0,"Yes",NA,NA,NA,NA
"2014-06-20",34.1,14.5,43.2,0,21.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-21",31,15.8,42.8,0,25.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-22",32,13.1,54.4,0,21,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-23",33.3,12.9,54.8,0,18.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-24",32.2,15.8,45.4,0,22.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-25",28.2,15.8,61.1,0,33.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-26",26.4,16.1,61.4,0,18.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-27",30.3,14.8,62.6,0,24.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-28",32,14.8,56.5,0,20.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-29",36.7,16,42.6,0,15.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-06-30",40.3,17.1,40.2,0,20.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-01",32.9,17.1,48.2,0,26.7,4300,"EQUIPMENT USE",0,9,"Yes",NA,NA,NA,NA
"2014-07-02",32.3,13.8,59.9,0,18.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-03",33.3,15.7,56.9,0,18.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-04",34.1,15.9,48.3,0,24,6488,"HUMAN",0,0,"Yes",NA,NA,NA,NA
"2014-07-05",36,13.8,46.1,0,16.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-06",36.8,14.3,40.5,0,19.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-07",33.1,17,44.6,0,14.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-08",34.3,18.9,47.5,0,18.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-09",32.1,15.8,58.8,0,19.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-10",29.5,15.9,62.8,0,24.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-11",29.5,16.1,58.5,0,24.1,12661,"VEHICLE",1,19,"Yes",NA,NA,NA,NA
"2014-07-12",32.2,14.9,59.9,0,21.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-13",36.2,15,55.1,0,12.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-14",39.3,18.6,42.4,0,26.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-15",33.3,21.6,46.1,0,26.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-16",29.5,18.3,59.7,0,26.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-17",28.3,16.1,66.1,0,25.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-18",29.2,15.7,63.2,0,23.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-19",33.2,15.1,59.8,0,24.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-20",26.3,16.9,63.9,0.238,22.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-21",29.3,17.2,62.8,0,25.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-22",29.4,16.9,63.8,0,27.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-23",30.1,15.2,60.3,0,16,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-24",35,16.5,47.7,0,19.6,422,"HUMAN",0,0,"Yes",NA,NA,NA,NA
"2014-07-25",38.2,16.9,38.1,0,14.5,4240,"VEHICLE",0,47,"Yes",NA,NA,NA,NA
"2014-07-26",38.1,19.5,36.5,0,14,1000,"UNDETERMINED",0,0,"Yes",NA,NA,NA,NA
"2014-07-27",37.2,21.8,38,0,13.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-28",34.8,16.9,47.1,0,24.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-07-29",36.2,16.9,41.6,0,18.2,378,"EQUIPMENT USE",0,0,"Yes",NA,NA,NA,NA
"2014-07-30",37,18.1,47.8,0,13.1,13153,"LIGHTNING",0,10,"Yes",NA,NA,NA,NA
"2014-07-30",37,18.1,47.8,0,13.1,12535,"LIGHTNING",0,0,"Yes",NA,NA,NA,NA
"2014-07-31",37.4,18,48,0,15.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-01",39.6,18.8,42.8,0,16.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-02",33.6,17.2,51.6,0,22.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-03",27.9,14.1,66.1,0,20.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-04",26.5,15.1,66.6,0,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-05",23.9,19.4,73.6,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-06",33.7,21,60.5,0.183,19.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-07",33.3,17.7,56.2,0,16,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-08",33.2,16.1,56.1,0,18.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-09",30.1,15.9,56.7,0,23,370,"VEHICLE",0,0,"Yes",NA,NA,NA,NA
"2014-08-10",29.4,13.7,63.5,0,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-11",35.1,14.9,54.6,0,20.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-12",29.3,16,57.4,0,26.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-13",30.3,14.1,62.3,0,21.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-14",32.1,16.6,54.6,0,17.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-15",34,16.7,50,0,17.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-16",34.3,15.8,49.6,0,17.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-17",33.3,13.9,52.7,0,17.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-18",31,14.1,64,0,18.4,612,"UNDETERMINED",0,53,"Yes",NA,NA,NA,NA
"2014-08-19",28.3,14.8,69,0,21.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-20",25.3,15.8,69.3,0,27.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-21",31.7,14.8,62.2,0,14.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-22",29.4,16.8,61.2,0,20.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-23",32,13.3,61.4,0,17.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-24",32.1,15.7,56,0,23.5,461,"VEHICLE",0,1,"Yes",NA,NA,NA,NA
"2014-08-25",28.2,15.7,62.3,0,24.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-26",31.8,15,56.8,0,17,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-27",34.7,17,49.9,0,14.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-28",35.8,17,49.6,0,15.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-29",31.9,15.9,59.5,0,14,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-30",35.1,17.4,46,0,17.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-08-31",34.1,16.7,48.5,0,15.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-01",37.7,16.7,43.9,0,13.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-02",31.9,16.9,51.2,0,21.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-03",34.7,13.7,61,0,14.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-04",34.9,13.9,54.6,0,15.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-05",32.1,14.8,59.9,0,16.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-06",33.1,15,54.2,0,14.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-07",32.1,14.2,50.6,0,19.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-08",27.4,13,59.3,0,20.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-09",30.7,12.4,58.2,0,16.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-10",35,13.2,49.1,0,7.9,1300,"VEHICLE",0,4,"Yes",NA,NA,NA,NA
"2014-09-11",36.7,15.6,42.9,0,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-12",38.7,16.7,39.1,0,8.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-13",38.7,17.2,42.5,0,11.4,403,"EQUIPMENT USE",0,11,"Yes",NA,NA,NA,NA
"2014-09-14",35.7,16.8,48.1,0,17.6,320,"UNDETERMINED",0,56,"Yes",NA,NA,NA,NA
"2014-09-15",32.7,18.1,45.6,0,26.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-16",32.5,14.9,51.3,0,18.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-17",31,16.7,51.8,0,24.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-18",28,20,63.9,0,19.4,500,"ELECTRICAL POWER",0,0,"Yes",NA,NA,NA,NA
"2014-09-19",30.9,15.7,64.6,0,17.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-20",30.3,16.4,63.9,0,24.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-21",27,17,62.8,0,16.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-22",30.8,15.3,63.5,0,14,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-23",31.2,16,57.8,0,16.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-24",29.1,17,70.8,0,21.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-25",22.7,15,76,8.664,18,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-26",24.8,13.6,71.3,0,18.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-27",26,13.8,65.4,2.225,15.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-28",23.5,14.9,65.1,0,12,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-29",26.9,11.7,63.6,0,12.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-09-30",28.1,15.4,58.1,0,14.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-01",30.6,16.9,29.9,0,33.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-02",31.5,10.8,41.1,0,9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-03",34.7,12.7,41.2,0,9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-04",35.5,12.7,42.8,0,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-05",35.6,13.6,43,0,6.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-06",34.8,13.9,42.8,0,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-07",34.8,13.6,47.7,0,13,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-08",35.6,12.7,49.9,0,12.9,459,"UNDETERMINED",0,10,"Yes",NA,NA,NA,NA
"2014-10-09",31.1,13.6,53.5,0,16.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-10",29.3,12.7,60.1,0,10.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-11",31,13.9,59.8,0,7.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-12",32.7,16.2,29.3,0,39.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-13",31.7,11.7,37,0,15.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-14",22.4,14.2,65.5,0,29.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-15",22,16,68.8,3.448,16,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-16",23.1,11.8,64,0,13.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-17",23.1,12.2,64.1,0,11.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-18",26.9,12.4,63.1,0,11.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-19",27,11.4,65.4,0,14.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-20",22.2,14.1,68.9,0,20.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-21",22.7,8.6,64.6,0,21.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-22",23.9,8.8,58.5,0,8.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-23",24.6,14.8,67.1,0,17.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-24",24.1,10.3,74.4,0.014,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-25",21.9,15,73.3,2.916,26.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-26",21.9,8.8,62.9,0,28.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-27",22,6.9,55.2,0,11.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-28",24.7,6.7,61.9,0,6.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-29",26.9,9.1,61.8,0,8.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-30",26.4,11.5,61.6,0,21.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-10-31",17.8,13.8,84.6,5.263,16.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-01",18.9,10.9,73.6,2.803,16.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-02",20.6,7.1,66.8,0,25.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-03",19.8,5.3,64.5,0,9.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-04",21.6,6.1,67.3,0,11.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-05",22.9,6.9,68.2,0,8.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-06",24,9,68.6,0,8.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-07",24.8,8.7,72,0,13.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-08",24,8.8,71.1,0,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-09",25.5,8.7,72.2,0,6.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-10",24.8,8.7,72.6,0,10.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-11",18.1,11.4,70.6,0,18.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-12",18,8.1,66.5,0,10.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-13",16.8,12.7,90.3,6.609,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-14",18.3,11.3,86.6,0,7.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-15",17.9,8.6,87.3,0,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-16",16.8,7.8,56.6,0,24.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-17",18.1,4.8,59.9,0,11.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-18",17.5,2.9,67,0,10.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-19",13.5,8.1,86.6,3.364,12.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-20",13,10.8,91.7,4.342,21.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-21",13,10.8,88.7,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-22",15.9,9.1,89,2.315,25.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-23",15.6,6.6,79.3,0,17.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-24",17.9,3.8,76,0,7.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-25",18.7,4.7,76.2,0,9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-26",19,3.6,78.7,0,1.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-27",20.5,7,79.4,0,4.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-28",18.1,3.1,83.9,3.948,12.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-29",15.8,11.6,80.9,5.227,16.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-11-30",13.8,11,91.1,4.641,12.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-01",17.6,11,86.5,0.612,14.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-02",14.5,11.6,91.7,18.449,19,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-03",17.9,13.9,86.6,53.685,32.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-04",19.8,12.8,85.1,0.971,11.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-05",18.8,12.9,82.7,1.602,16.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-06",19.1,12.9,85.8,2.443,13,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-07",16.7,10.8,91.9,0,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-08",16.7,10.2,88.9,0.054,6.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-09",15.4,10,92.8,0,11.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-10",14.2,11.6,87,0,23.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-11",16.6,10.5,81.8,56.737,35.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-12",11.7,8.5,88.5,16.544,10.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-13",13.1,7.2,87.9,0,12.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-14",11.6,7.7,89.5,0,10.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-15",13.1,9.3,81.2,14.024,31.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-16",16.1,9.9,77.7,21.303,27.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-17",13.8,9.3,85.1,1.986,16.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-18",15.5,9.4,81.8,0,12.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-19",12.6,11,86.7,18.836,16.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-20",14.2,11.6,88.4,2.361,13.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-21",18.3,13.7,86.1,0.352,12.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-22",16.5,9.9,88.2,0,16.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-23",17.1,7.6,89.1,0.026,6.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-24",14.9,8,81,0.222,25.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-25",13.7,6.4,57.6,0,31.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-26",13.7,4.9,55.9,0,31.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-27",12,1,76.1,0,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-28",13.1,2.4,76.7,0,7.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-29",9.2,3.5,80.6,0,8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-30",13,2.8,47.6,0,42.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2014-12-31",12.6,2.2,40.6,0,33.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-01",13.1,8.9,85,2.338,13,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-02",14.1,7,90.3,0.054,19.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-03",10.7,3.8,92.7,0.054,5.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-04",11.8,5.8,84.4,0,10.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-05",8.8,4.3,92.4,0.025,9.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-06",8.8,6.8,86,0,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-07",8.9,6.9,89.6,0,8.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-08",10.5,4.8,89.4,1.3,14.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-09",9.8,7,92.3,0,8.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-10",9.1,7,93.2,0.054,7.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-11",9.1,6.8,92.5,0,9.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-12",16.8,6.9,82.1,7.735,16.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-13",16.8,8.1,80.3,15.726,22.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-14",14.8,4.8,84.6,0.054,16.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-15",12.7,4.8,86.1,0,11.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-16",10.8,4.8,92.4,0.081,13.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-17",11.7,9.1,88.9,3.581,28,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-18",13.8,10.1,79.5,14.082,39.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-19",11.7,7.7,79.9,22.963,44.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-20",11.7,8.1,80.4,24.223,53,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-21",9.1,6,84.8,16.858,27.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-22",8,4.1,86.2,0.764,18.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-23",12.8,4.1,83.5,3.093,20.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-24",10.5,3.7,80.8,0.414,11.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-25",11.6,7.9,83.4,10.206,20.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-26",10.8,8.6,86.7,1.242,20.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-27",12.7,1.2,87.3,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-28",13.1,3.4,85.6,0.054,7.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-29",13.7,7,86.1,0.764,16.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-30",15.7,6.9,79.2,0,10.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-01-31",14.1,3.1,82.6,0.054,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-01",14.7,7.2,81.5,0,17.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-02",12.7,6.3,87.3,0.737,13,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-03",15.9,6,81.2,0,10.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-04",13.9,9.1,82.1,10.335,35.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-05",16,10.8,79.8,4.699,27.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-06",12.9,8.1,83.4,4.025,23.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-07",14.3,7.1,83.1,0,15.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-08",13.3,6,83.7,0.99,15.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-09",12.2,6.8,84.9,6.211,19.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-10",13.8,4.1,83.3,0,14.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-11",15,8.9,76.8,0,17.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-12",16.9,10.7,75.6,0,16.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-13",16.9,6.6,84.3,0.3,12.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-14",17.7,5.7,87,0.027,11.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-15",19,7.9,78.8,0,10.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-16",19.1,8.1,81.9,0.054,10.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-17",19.8,6.8,83.9,0.05,8.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-18",18.9,7.8,86.9,0.054,13.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-19",14.1,8.1,83.4,0,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-20",13.3,6.4,82.8,0,21.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-21",12,6,80.2,0,18,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-22",15.8,4.1,68.7,0,22.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-23",10.8,7.9,82.2,16.209,40.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-24",14.1,9.8,83.1,0.6,33.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-25",14.8,6.9,84.8,0,13.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-26",14.8,8.1,81.6,9.568,31.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-27",15.5,7.1,84.8,6.73,17.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-02-28",16.9,3.1,79.8,0.054,9.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-01",16.8,6.6,80.6,0,15.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-02",13.9,9.3,83.7,28.759,18.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-03",12.9,7,84.8,21.945,19.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-03-04",13.6,3.9,78.3,0,11.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
