datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,events
2015-05-19,1432018800,24.1,11.7,16.8,24.1,11.7,16.8,9.5,64.6,0.0,0.0,0.0,,0.0,0.0,33.5,23.2,199.8,1016.2,27.6,16.0,337.2,29.2,10.0,05:51:05,1432039865,20:14:19,1432091659,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-20,1432105200,23.5,11.1,16.5,23.5,11.1,16.5,9.9,67.1,0.0,0.0,0.0,,0.0,0.0,45.0,28.3,198.7,1012.5,11.9,16.0,332.8,28.7,10.0,05:50:20,1432126220,20:15:10,1432178110,0.08,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-21,1432191600,23.4,11.6,16.8,23.4,11.6,16.8,9.8,65.3,0.0,0.0,0.0,,0.0,0.0,38.9,24.8,202.9,1012.4,28.9,16.0,329.5,28.2,10.0,05:49:36,1432212576,20:16:00,1432264560,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-22,1432278000,23.5,12.8,17.1,23.5,12.8,17.1,10.7,67.6,0.0,0.0,0.0,,0.0,0.0,40.7,24.5,194.3,1014.5,50.2,16.0,323.6,27.9,10.0,05:48:54,1432298934,20:16:50,1432351010,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-23,1432364400,24.5,13.4,17.7,24.5,13.4,17.7,10.9,66.0,0.0,0.0,0.0,,0.0,0.0,37.1,17.2,202.2,1016.3,53.0,16.0,275.6,23.8,9.0,05:48:14,1432385294,20:17:39,1432437459,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-24,1432450800,26.7,12.1,18.7,26.6,12.1,18.7,10.9,63.4,0.0,0.0,0.0,,0.0,0.0,38.9,27.8,205.1,1013.2,2.1,16.0,348.7,30.0,10.0,05:47:36,1432471656,20:18:28,1432523908,0.21,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-25,1432537200,24.7,12.1,16.9,24.7,12.1,16.9,10.6,68.3,0.0,0.0,0.0,,0.0,0.0,46.4,25.6,202.8,1012.3,16.7,16.0,351.4,30.4,10.0,05:46:59,1432558019,20:19:15,1432610355,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-26,1432623600,25.1,11.6,16.9,25.1,11.6,16.9,10.1,66.7,0.0,0.0,0.0,,0.0,0.0,33.5,22.7,197.0,1013.4,18.8,16.0,355.9,30.6,10.0,05:46:24,1432644384,20:20:02,1432696802,0.28,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-27,1432710000,26.8,11.9,18.0,26.8,11.9,18.0,11.0,66.3,0.0,0.0,0.0,,0.0,0.0,29.5,21.4,196.9,1013.9,7.7,16.0,358.8,31.0,10.0,05:45:51,1432730751,20:20:49,1432783249,0.31,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-28,1432796400,29.3,11.7,19.2,28.6,11.7,19.1,11.4,64.2,0.0,0.0,0.0,,0.0,0.0,,16.8,197.0,1014.0,14.5,16.0,336.8,29.0,9.0,05:45:20,1432817120,20:21:34,1432869694,0.34,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-29,1432882800,30.7,11.5,20.1,29.1,11.5,19.8,10.6,59.6,0.0,0.0,0.0,,0.0,0.0,27.7,19.8,194.5,1012.4,7.7,16.0,311.3,26.9,10.0,05:44:50,1432903490,20:22:18,1432956138,0.37,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-30,1432969200,31.3,12.1,20.5,29.9,12.1,20.2,10.8,58.8,0.0,0.0,0.0,,0.0,0.0,29.5,20.2,194.2,1011.2,9.2,16.0,351.1,30.3,10.0,05:44:22,1432989862,20:23:02,1433042582,0.41,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-05-31,1433055600,24.7,11.7,17.7,24.7,11.7,17.7,9.9,63.3,0.0,0.0,0.0,,0.0,0.0,40.7,28.5,196.9,1010.9,14.3,16.0,237.7,20.6,6.0,05:43:56,1433076236,20:23:44,1433129024,0.44,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-01,1433142000,25.8,13.3,18.9,25.8,13.3,18.9,11.2,62.8,0.0,0.0,0.0,,0.0,0.0,35.3,23.8,202.6,1014.9,16.7,16.0,330.9,28.4,10.0,05:43:32,1433162612,20:24:25,1433215465,0.47,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-02,1433228400,28.8,13.7,20.4,28.0,13.7,20.3,11.8,61.5,0.0,0.0,0.0,,0.0,0.0,25.9,17.5,208.0,1014.8,8.1,16.0,349.6,30.2,10.0,05:43:10,1433248990,20:25:06,1433301906,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-03,1433314800,27.4,13.8,19.7,26.9,13.8,19.7,10.9,59.0,0.0,0.0,0.0,,0.0,0.0,35.3,20.5,190.7,1010.8,13.7,16.0,312.2,27.1,10.0,05:42:49,1433335369,20:25:45,1433388345,0.54,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-04,1433401200,30.5,12.8,20.7,28.6,12.8,20.4,10.1,55.8,0.0,0.0,0.0,,0.0,0.0,,16.3,209.0,1008.2,7.5,16.0,345.4,29.9,10.0,05:42:31,1433421751,20:26:23,1433474783,0.58,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-05,1433487600,31.8,13.6,22.9,30.6,13.6,22.6,12.2,54.9,0.401,100.0,8.33,['rain'],0.0,0.0,59.2,22.5,198.0,1007.2,9.6,16.0,334.3,28.9,10.0,05:42:14,1433508134,20:27:00,1433561220,0.61,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-06,1433574000,30.9,14.0,21.9,30.2,14.0,21.8,13.0,59.8,0.0,0.0,0.0,,0.0,0.0,32.0,20.4,197.9,1009.3,10.8,16.0,337.8,29.1,10.0,05:41:59,1433594519,20:27:35,1433647655,0.65,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-07,1433660400,35.0,14.8,24.9,35.0,14.8,24.8,13.6,53.2,0.0,0.0,0.0,,0.0,0.0,25.9,14.2,210.1,1010.0,1.0,16.0,352.5,30.4,10.0,05:41:46,1433680906,20:28:10,1433734090,0.68,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-08,1433746800,39.7,19.2,29.4,38.0,19.2,29.0,13.0,40.3,0.0,0.0,0.0,,0.0,0.0,,11.4,251.8,1009.0,1.9,16.0,355.3,30.6,10.0,05:41:34,1433767294,20:28:43,1433820523,0.72,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-09,1433833200,33.9,20.8,25.8,32.4,20.8,25.5,12.8,46.2,0.0,0.0,0.0,,0.0,0.0,54.5,39.1,215.8,1008.4,19.9,16.0,276.4,23.8,9.0,05:41:25,1433853685,20:29:15,1433906955,0.75,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-10,1433919600,22.9,19.3,20.9,22.9,19.3,20.9,16.0,73.9,1.481,100.0,16.67,['rain'],0.0,0.0,25.9,12.0,174.7,1011.2,72.6,16.0,140.8,12.2,4.0,05:41:17,1433940077,20:29:45,1433993385,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-11,1434006000,35.5,16.2,25.2,35.3,16.2,25.1,15.4,59.1,0.0,0.0,0.0,,0.0,0.0,31.7,20.4,243.1,1009.2,4.6,16.0,350.9,30.3,10.0,05:41:12,1434026472,20:30:14,1434079814,0.83,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-12,1434092400,39.8,17.4,27.3,38.3,17.4,27.0,13.3,46.2,0.0,0.0,0.0,,0.0,0.0,,20.0,222.7,1006.7,0.1,16.0,360.0,31.1,10.0,05:41:08,1434112868,20:30:42,1434166242,0.86,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-13,1434178800,34.0,16.9,24.3,32.5,16.9,24.0,12.3,49.8,0.0,0.0,0.0,,0.0,0.0,31.7,22.9,198.1,1005.1,0.0,15.9,366.6,31.7,10.0,05:41:06,1434199266,20:31:08,1434252668,0.9,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-14,1434265200,29.5,13.3,20.3,28.8,13.3,20.2,11.7,60.8,0.0,0.0,0.0,,0.0,0.0,35.3,20.7,194.7,1006.3,0.0,15.7,371.2,32.0,10.0,05:41:05,1434285665,20:31:32,1434339092,0.94,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-15,1434351600,29.5,12.2,19.8,28.6,12.2,19.7,11.3,61.4,0.0,0.0,0.0,,0.0,0.0,31.7,21.2,194.0,1009.1,0.6,15.8,374.7,32.4,10.0,05:41:07,1434372067,20:31:55,1434425515,0.97,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-16,1434438000,33.8,12.5,22.5,32.4,12.5,22.1,11.0,53.7,0.0,0.0,0.0,,0.0,0.0,,14.1,201.5,1011.3,3.7,16.0,358.1,31.0,10.0,05:41:10,1434458470,20:32:17,1434511937,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-17,1434524400,35.6,14.6,23.8,33.4,14.6,23.2,10.2,47.2,0.0,0.0,0.0,,0.0,0.0,29.5,17.7,190.2,1010.6,9.8,15.9,340.8,29.5,9.0,05:41:15,1434544875,20:32:36,1434598356,0.04,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-18,1434610800,32.4,14.8,22.6,30.7,14.8,22.2,9.1,45.5,0.0,0.0,0.0,,0.0,0.0,33.5,19.7,182.6,1011.8,2.2,16.0,363.2,31.3,10.0,05:41:22,1434631282,20:32:55,1434684775,0.07,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-19,1434697200,34.2,14.0,23.0,32.1,14.0,22.4,7.9,41.8,0.0,0.0,0.0,,0.0,0.0,,16.4,197.2,1012.5,5.2,16.0,373.0,32.4,10.0,05:41:31,1434717691,20:33:11,1434771191,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-20,1434783600,35.5,16.0,24.5,33.2,16.0,23.9,9.5,42.9,0.0,0.0,0.0,,0.0,0.0,50.0,19.3,189.7,1010.0,10.8,16.0,336.5,29.3,9.0,05:41:41,1434804101,20:33:26,1434857606,0.14,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-21,1434870000,29.3,13.3,20.6,28.0,13.3,20.4,9.5,52.9,0.0,0.0,0.0,,0.0,0.0,68.4,27.3,190.8,1012.1,2.1,16.0,378.4,32.8,10.0,05:41:53,1434890513,20:33:39,1434944019,0.17,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-06-22,1434956400,31.3,13.4,21.4,29.3,13.4,21.0,9.5,51.3,0.0,0.0,0.0,,0.0,0.0,,15.8,190.4,1014.2,0.3,16.0,370.0,32.0,10.0,05:42:06,1434976926,20:33:50,1435030430,0.2,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-06-23,1435042800,34.5,13.4,23.4,32.6,13.4,22.8,10.0,48.4,0.0,0.0,0.0,,0.0,0.0,29.5,20.7,221.7,1012.6,0.0,16.0,366.7,31.5,10.0,05:42:22,1435063342,20:34:00,1435116840,0.23,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-06-24,1435129200,35.5,14.8,24.8,34.1,14.8,24.3,11.2,46.1,0.0,0.0,0.0,,0.0,0.0,,16.5,194.0,1010.5,6.4,16.0,364.9,31.4,10.0,05:42:38,1435149758,20:34:08,1435203248,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-06-25,1435215600,38.4,17.6,27.9,37.3,17.6,27.4,11.9,40.3,0.0,0.0,0.0,,0.0,0.0,,19.8,202.5,1009.8,4.2,16.0,360.4,31.1,10.0,05:42:57,1435236177,20:34:14,1435289654,0.3,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-06-26,1435302000,38.5,20.0,27.8,37.6,20.0,27.5,11.3,37.5,0.0,0.0,0.0,,0.0,0.0,38.9,23.8,198.7,1010.3,5.3,16.0,334.3,28.9,10.0,05:43:17,1435322597,20:34:18,1435376058,0.33,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-06-27,1435388400,31.8,17.2,23.6,30.4,17.2,23.3,11.9,50.0,0.0,0.0,0.0,,0.0,0.0,33.5,19.6,198.4,1012.8,16.6,16.0,333.0,28.8,10.0,05:43:38,1435409018,20:34:21,1435462461,0.36,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-06-28,1435474800,33.5,18.8,24.7,31.7,18.8,24.3,13.2,52.4,0.0,0.0,0.0,,0.0,0.0,38.9,27.5,202.2,1013.0,13.4,16.0,336.4,29.0,10.0,05:44:01,1435495441,20:34:21,1435548861,0.39,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-06-29,1435561200,36.7,15.0,24.7,34.9,15.0,24.2,12.1,51.5,0.0,0.0,0.0,,0.0,0.0,,15.1,202.8,1012.6,9.2,16.0,333.6,28.8,10.0,05:44:26,1435581866,20:34:20,1435635260,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-06-30,1435647600,41.4,17.6,29.8,39.5,17.6,29.1,12.0,38.7,0.0,0.0,0.0,,0.0,0.0,,17.5,241.5,1009.6,12.6,16.0,340.3,29.4,10.0,05:44:52,1435668292,20:34:17,1435721657,0.46,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-07-01,1435734000,36.7,21.5,29.3,34.8,21.5,28.6,11.5,35.2,0.0,0.0,0.0,,0.0,0.0,,20.2,202.4,1009.4,16.7,16.0,214.5,18.2,8.0,05:45:18,1435754718,20:34:11,1435808051,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-07-02,1435820400,33.2,22.9,27.0,32.0,22.9,26.7,11.2,37.9,0.0,0.0,0.0,,0.0,0.0,46.4,22.5,195.4,1010.8,21.1,16.0,216.8,18.7,8.0,05:45:47,1435841147,20:34:04,1435894444,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-07-03,1435906800,36.0,18.3,25.5,35.6,18.3,25.3,13.9,51.3,0.0,0.0,0.0,,0.0,0.0,29.5,16.6,195.7,1010.6,12.1,16.0,332.2,28.7,10.0,05:46:17,1435927577,20:33:55,1435980835,0.56,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-07-04,1435993200,37.4,17.4,25.5,37.5,17.4,25.6,14.8,55.1,0.0,0.0,0.0,,0.0,0.0,38.9,21.6,198.9,1008.2,11.2,16.0,353.6,30.7,10.0,05:46:48,1436014008,20:33:45,1436067225,0.6,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-07-05,1436079600,32.0,16.6,22.7,31.5,16.6,22.6,14.1,61.0,0.0,0.0,0.0,,0.0,0.0,33.5,23.1,192.1,1010.5,4.1,16.0,356.3,30.9,10.0,05:47:20,1436100440,20:33:32,1436153612,0.63,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-07-06,1436166000,32.9,15.6,22.7,32.2,15.6,22.5,13.4,59.6,0.0,0.0,0.0,,0.0,0.0,38.9,22.3,195.2,1014.3,10.2,16.0,353.1,30.4,10.0,05:47:54,1436186874,20:33:18,1436239998,0.67,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-07-07,1436252400,31.3,17.1,22.7,30.4,17.1,22.5,13.0,57.3,0.0,0.0,0.0,,0.0,0.0,35.3,21.4,187.8,1012.6,9.4,16.0,340.9,29.5,10.0,05:48:29,1436273309,20:33:01,1436326381,0.7,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC']",obs,-7.0,
2015-07-08,1436338800,27.9,15.5,20.3,27.7,15.5,20.3,13.0,64.5,0.0,0.0,0.0,,0.0,0.0,51.8,29.9,193.8,1008.8,12.3,16.0,354.8,30.7,10.0,05:49:05,1436359745,20:32:43,1436412763,0.75,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-09,1436425200,23.6,15.0,18.6,23.6,15.0,18.6,13.3,72.2,0.0,0.0,0.0,,0.0,0.0,43.4,25.6,194.3,1009.6,50.1,16.0,309.6,26.7,10.0,05:49:42,1436446182,20:32:23,1436499143,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-10,1436511600,25.7,16.7,20.3,25.7,16.7,20.3,13.3,65.5,0.0,0.0,0.0,,0.0,0.0,31.7,19.3,194.1,1011.8,57.3,16.0,332.6,28.6,10.0,05:50:21,1436532621,20:32:01,1436585521,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-11,1436598000,29.6,15.5,21.8,28.6,15.5,21.6,12.4,58.6,0.0,0.0,0.0,,0.0,0.0,42.5,27.8,193.0,1012.9,5.5,16.0,345.7,30.0,10.0,05:51:00,1436619060,20:31:37,1436671897,0.85,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-12,1436684400,29.6,17.0,22.5,28.7,17.0,22.3,12.6,56.4,0.0,0.0,0.0,,0.0,0.0,39.1,27.0,200.1,1014.6,13.4,16.0,344.6,29.5,10.0,05:51:40,1436705500,20:31:12,1436758272,0.88,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-13,1436770800,32.6,16.5,23.5,31.0,16.5,23.2,13.3,56.9,0.0,0.0,0.0,,0.0,0.0,31.7,19.5,202.5,1013.3,9.4,16.0,343.8,29.8,10.0,05:52:21,1436791941,20:30:44,1436844644,0.92,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-14,1436857200,31.1,16.5,22.8,30.4,16.5,22.6,13.8,60.1,0.0,0.0,0.0,,0.0,0.0,29.5,23.1,189.9,1010.1,2.6,16.0,357.2,31.0,10.0,05:53:03,1436878383,20:30:15,1436931015,0.95,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-15,1436943600,34.5,15.3,23.6,33.1,15.3,23.2,13.2,58.3,0.0,0.0,0.0,,0.0,0.0,29.5,16.7,197.5,1009.7,2.3,16.0,357.9,31.0,10.0,05:53:46,1436964826,20:29:44,1437017384,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-16,1437030000,34.5,16.7,24.3,33.2,16.7,24.1,13.8,55.9,0.0,0.0,0.0,,0.0,0.0,33.5,19.9,193.0,1009.9,3.7,16.0,352.9,30.7,10.0,05:54:30,1437051270,20:29:11,1437103751,0.02,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-17,1437116400,36.0,16.0,24.5,34.9,16.0,24.2,13.2,54.3,0.0,0.0,0.0,,0.0,0.0,27.7,21.3,210.0,1007.9,6.3,16.0,353.6,30.5,10.0,05:55:14,1437137714,20:28:36,1437190116,0.06,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-18,1437202800,33.3,16.3,23.4,31.2,16.3,23.0,11.1,49.4,0.0,0.0,0.0,,0.0,0.0,37.1,23.1,195.7,1010.4,7.5,16.0,338.7,29.3,9.0,05:56:00,1437224160,20:27:59,1437276479,0.09,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-19,1437289200,34.2,18.3,26.5,33.6,18.3,26.1,12.6,44.8,0.0,0.0,0.0,,0.0,0.0,29.5,17.5,213.8,1015.7,27.4,16.0,239.8,20.7,9.0,05:56:46,1437310606,20:27:21,1437362841,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-20,1437375600,36.6,22.3,28.3,36.5,22.3,28.4,15.4,47.2,0.142,100.0,4.17,['rain'],0.0,0.0,33.5,22.5,197.5,1013.2,10.4,16.0,314.2,27.2,9.0,05:57:32,1437397052,20:26:41,1437449201,0.15,Rain,Clear conditions throughout the day with morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-21,1437462000,33.0,17.7,23.7,33.1,17.7,23.7,14.5,58.9,0.0,0.0,0.0,,0.0,0.0,37.1,22.0,191.4,1009.5,8.8,16.0,340.4,29.3,10.0,05:58:19,1437483499,20:25:59,1437535559,0.19,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-22,1437548400,29.5,16.6,21.5,28.5,16.6,21.3,12.5,59.5,0.0,0.0,0.0,,0.0,0.0,48.2,32.5,193.5,1008.0,13.1,16.0,342.8,29.5,10.0,05:59:07,1437569947,20:25:15,1437621915,0.22,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-23,1437634800,28.4,14.7,20.5,27.5,14.7,20.4,11.8,60.5,0.0,0.0,0.0,,0.0,0.0,40.7,21.3,200.5,1013.0,19.0,16.0,351.1,30.3,10.0,05:59:56,1437656396,20:24:30,1437708270,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-24,1437721200,31.6,15.3,22.1,29.6,15.3,21.7,10.5,53.9,0.0,0.0,0.0,,0.0,0.0,,18.9,206.0,1016.9,2.1,16.0,355.0,30.6,10.0,06:00:45,1437742845,20:23:43,1437794623,0.28,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-25,1437807600,31.7,14.7,22.0,29.9,14.7,21.6,11.4,55.9,0.0,0.0,0.0,,0.0,0.0,31.7,21.7,198.1,1015.5,0.0,16.0,350.4,30.2,10.0,06:01:34,1437829294,20:22:54,1437880974,0.32,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-07-26,1437894000,31.8,15.1,22.5,30.6,15.1,22.2,12.9,59.2,0.0,0.0,0.0,,0.0,0.0,31.7,21.6,186.8,1011.5,0.0,16.0,350.4,30.2,10.0,06:02:24,1437915744,20:22:04,1437967324,0.35,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
